Date,Item Code,Item Name,Consumed,Wasted,Order Placed,Order Qty,Season,Holiday/Event,Demand Spike
2025-05-30,ASM001,Spring Assembly,17,1,No,,Spring,,No
2025-06-02,SPR001,Steel Spring,121,5,Yes,600.0,Summer,,No
2025-06-02,BOL001,Hex Bolt M8,211,6,Yes,1200.0,Summer,,No
2025-06-02,ASM001,Spring Assembly,21,0,Yes,120.0,Summer,,No
2025-06-03,SPR001,Steel Spring,82,3,No,,Summer,,No
2025-06-03,BOL001,Hex Bolt M8,249,8,No,,Summer,,No
2025-06-03,ASM001,Spring Assembly,18,1,No,,Summer,,No
2025-06-04,SPR001,Steel Spring,92,4,No,,Summer,,No
2025-06-04,BOL001,Hex Bolt M8,183,5,No,,Summer,,No
2025-06-04,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-06-05,SPR001,Steel Spring,124,6,No,,Summer,,No
2025-06-05,BOL001,Hex Bolt M8,158,5,No,,Summer,,No
2025-06-05,ASM001,Spring Assembly,15,1,No,,Summer,,No
2025-06-06,SPR001,Steel Spring,85,4,No,,Summer,,No
2025-06-06,BOL001,Hex Bolt M8,192,7,No,,Summer,,No
2025-06-06,ASM001,Spring Assembly,16,1,No,,Summer,,No
2025-06-09,SPR001,Steel Spring,83,3,Yes,600.0,Summer,,No
2025-06-09,BOL001,Hex Bolt M8,142,4,Yes,1200.0,Summer,,No
2025-06-09,ASM001,Spring Assembly,21,2,Yes,120.0,Summer,,No
2025-06-10,SPR001,Steel Spring,104,5,No,,Summer,,No
2025-06-10,BOL001,Hex Bolt M8,228,7,No,,Summer,,No
2025-06-10,ASM001,Spring Assembly,15,0,No,,Summer,,No
2025-06-11,SPR001,Steel Spring,84,3,No,,Summer,,No
2025-06-11,BOL001,Hex Bolt M8,145,5,No,,Summer,,No
2025-06-11,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-06-12,SPR001,Steel Spring,108,5,No,,Summer,,No
2025-06-12,BOL001,Hex Bolt M8,265,8,No,,Summer,,No
2025-06-12,ASM001,Spring Assembly,18,1,No,,Summer,,No
2025-06-13,SPR001,Steel Spring,80,5,No,,Summer,,No
2025-06-13,BOL001,Hex Bolt M8,164,6,No,,Summer,,No
2025-06-13,ASM001,Spring Assembly,24,2,No,,Summer,,No
2025-06-16,SPR001,Steel Spring,112,5,Yes,600.0,Summer,,No
2025-06-16,BOL001,Hex Bolt M8,148,6,Yes,1200.0,Summer,,No
2025-06-16,ASM001,Spring Assembly,17,1,Yes,120.0,Summer,,No
2025-06-17,SPR001,Steel Spring,104,4,No,,Summer,,No
2025-06-17,BOL001,Hex Bolt M8,191,7,No,,Summer,,No
2025-06-17,ASM001,Spring Assembly,19,0,No,,Summer,,No
2025-06-18,SPR001,Steel Spring,103,6,No,,Summer,,No
2025-06-18,BOL001,Hex Bolt M8,212,6,No,,Summer,,No
2025-06-18,ASM001,Spring Assembly,17,2,No,,Summer,,No
2025-06-19,SPR001,Steel Spring,120,4,No,,Summer,,No
2025-06-19,BOL001,Hex Bolt M8,195,7,No,,Summer,,No
2025-06-19,ASM001,Spring Assembly,18,0,No,,Summer,,No
2025-06-20,SPR001,Steel Spring,118,5,No,,Summer,,No
2025-06-20,BOL001,Hex Bolt M8,197,7,No,,Summer,,No
2025-06-20,ASM001,Spring Assembly,17,0,No,,Summer,,No
2025-06-23,SPR001,Steel Spring,141,5,Yes,600.0,Summer,,No
2025-06-23,BOL001,Hex Bolt M8,189,6,Yes,1200.0,Summer,,No
2025-06-23,ASM001,Spring Assembly,18,2,Yes,120.0,Summer,,No
2025-06-24,SPR001,Steel Spring,78,5,No,,Summer,,No
2025-06-24,BOL001,Hex Bolt M8,216,8,No,,Summer,,No
2025-06-24,ASM001,Spring Assembly,19,1,No,,Summer,,No
2025-06-25,SPR001,Steel Spring,84,3,No,,Summer,,No
2025-06-25,BOL001,Hex Bolt M8,200,7,No,,Summer,,No
2025-06-25,ASM001,Spring Assembly,17,0,No,,Summer,,No
2025-06-26,SPR001,Steel Spring,95,4,No,,Summer,,No
2025-06-26,BOL001,Hex Bolt M8,228,8,No,,Summer,,No
2025-06-26,ASM001,Spring Assembly,22,1,No,,Summer,,No
2025-06-27,SPR001,Steel Spring,81,3,No,,Summer,,No
2025-06-27,BOL001,Hex Bolt M8,172,6,No,,Summer,,No
2025-06-27,ASM001,Spring Assembly,19,1,No,,Summer,,No
2025-06-30,SPR001,Steel Spring,115,4,Yes,600.0,Summer,,No
2025-06-30,BOL001,Hex Bolt M8,192,7,Yes,1200.0,Summer,,No
2025-06-30,ASM001,Spring Assembly,20,1,Yes,120.0,Summer,,No
2025-07-01,SPR001,Steel Spring,115,4,No,,Summer,,No
2025-07-01,BOL001,Hex Bolt M8,169,5,No,,Summer,,No
2025-07-01,ASM001,Spring Assembly,24,0,No,,Summer,,No
2025-07-02,SPR001,Steel Spring,92,3,No,,Summer,,No
2025-07-02,BOL001,Hex Bolt M8,281,8,No,,Summer,,No
2025-07-02,ASM001,Spring Assembly,21,2,No,,Summer,,No
2025-07-03,SPR001,Steel Spring,98,5,No,,Summer,,No
2025-07-03,BOL001,Hex Bolt M8,188,7,No,,Summer,,No
2025-07-03,ASM001,Spring Assembly,16,0,No,,Summer,,No
2025-07-04,SPR001,Steel Spring,100,5,No,,Summer,,No
2025-07-04,BOL001,Hex Bolt M8,194,6,No,,Summer,,No
2025-07-04,ASM001,Spring Assembly,19,1,No,,Summer,,No
2025-07-07,SPR001,Steel Spring,101,5,Yes,600.0,Summer,,No
2025-07-07,BOL001,Hex Bolt M8,201,8,Yes,1200.0,Summer,,No
2025-07-07,ASM001,Spring Assembly,15,0,Yes,120.0,Summer,,No
2025-07-08,SPR001,Steel Spring,72,3,No,,Summer,,No
2025-07-08,BOL001,Hex Bolt M8,212,6,No,,Summer,,No
2025-07-08,ASM001,Spring Assembly,22,0,No,,Summer,,No
2025-07-09,SPR001,Steel Spring,94,3,No,,Summer,,No
2025-07-09,BOL001,Hex Bolt M8,156,5,No,,Summer,,No
2025-07-09,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-07-10,SPR001,Steel Spring,91,5,No,,Summer,,No
2025-07-10,BOL001,Hex Bolt M8,206,6,No,,Summer,,No
2025-07-10,ASM001,Spring Assembly,19,2,No,,Summer,,No
2025-07-11,SPR001,Steel Spring,106,4,No,,Summer,,No
2025-07-11,BOL001,Hex Bolt M8,95,4,No,,Summer,,No
2025-07-11,ASM001,Spring Assembly,14,0,No,,Summer,,No
2025-07-14,SPR001,Steel Spring,111,6,Yes,600.0,Summer,,No
2025-07-14,BOL001,Hex Bolt M8,229,6,Yes,1200.0,Summer,,No
2025-07-14,ASM001,Spring Assembly,22,2,Yes,120.0,Summer,,No
2025-07-15,SPR001,Steel Spring,111,4,No,,Summer,,No
2025-07-15,BOL001,Hex Bolt M8,192,5,No,,Summer,,No
2025-07-15,ASM001,Spring Assembly,23,2,No,,Summer,,No
2025-07-16,SPR001,Steel Spring,104,6,No,,Summer,,No
2025-07-16,BOL001,Hex Bolt M8,174,7,No,,Summer,,No
2025-07-16,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-07-17,SPR001,Steel Spring,135,5,No,,Summer,,No
2025-07-17,BOL001,Hex Bolt M8,197,6,No,,Summer,,No
2025-07-17,ASM001,Spring Assembly,19,1,No,,Summer,,No
2025-07-18,SPR001,Steel Spring,110,4,No,,Summer,,No
2025-07-18,BOL001,Hex Bolt M8,162,6,No,,Summer,,No
2025-07-18,ASM001,Spring Assembly,19,0,No,,Summer,,No
2025-07-21,SPR001,Steel Spring,94,5,Yes,600.0,Summer,,No
2025-07-21,BOL001,Hex Bolt M8,229,6,Yes,1200.0,Summer,,No
2025-07-21,ASM001,Spring Assembly,18,2,Yes,120.0,Summer,,No
2025-07-22,SPR001,Steel Spring,94,4,No,,Summer,,No
2025-07-22,BOL001,Hex Bolt M8,209,8,No,,Summer,,No
2025-07-22,ASM001,Spring Assembly,23,0,No,,Summer,,No
2025-07-23,SPR001,Steel Spring,96,5,No,,Summer,,No
2025-07-23,BOL001,Hex Bolt M8,189,7,No,,Summer,,No
2025-07-23,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-07-24,SPR001,Steel Spring,91,4,No,,Summer,,No
2025-07-24,BOL001,Hex Bolt M8,227,8,No,,Summer,,No
2025-07-24,ASM001,Spring Assembly,24,2,No,,Summer,,No
2025-07-25,SPR001,Steel Spring,69,3,No,,Summer,,No
2025-07-25,BOL001,Hex Bolt M8,167,7,No,,Summer,,No
2025-07-25,ASM001,Spring Assembly,17,0,No,,Summer,,No
2025-07-28,SPR001,Steel Spring,90,5,Yes,600.0,Summer,,No
2025-07-28,BOL001,Hex Bolt M8,219,7,Yes,1200.0,Summer,,No
2025-07-28,ASM001,Spring Assembly,19,1,Yes,120.0,Summer,,No
2025-07-29,SPR001,Steel Spring,112,4,No,,Summer,,No
2025-07-29,BOL001,Hex Bolt M8,184,6,No,,Summer,,No
2025-07-29,ASM001,Spring Assembly,23,0,No,,Summer,,No
2025-07-30,SPR001,Steel Spring,115,6,No,,Summer,,No
2025-07-30,BOL001,Hex Bolt M8,191,7,No,,Summer,,No
2025-07-30,ASM001,Spring Assembly,21,1,No,,Summer,,No
2025-07-31,SPR001,Steel Spring,114,5,No,,Summer,,No
2025-07-31,BOL001,Hex Bolt M8,175,6,No,,Summer,,No
2025-07-31,ASM001,Spring Assembly,18,0,No,,Summer,,No
2025-08-01,SPR001,Steel Spring,68,2,No,,Summer,,No
2025-08-01,BOL001,Hex Bolt M8,152,4,No,,Summer,,No
2025-08-01,ASM001,Spring Assembly,16,0,No,,Summer,,No
2025-08-04,SPR001,Steel Spring,133,7,Yes,600.0,Summer,,No
2025-08-04,BOL001,Hex Bolt M8,172,7,Yes,1200.0,Summer,,No
2025-08-04,ASM001,Spring Assembly,18,2,Yes,120.0,Summer,,No
2025-08-05,SPR001,Steel Spring,93,5,No,,Summer,,No
2025-08-05,BOL001,Hex Bolt M8,171,7,No,,Summer,,No
2025-08-05,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-08-06,SPR001,Steel Spring,93,3,No,,Summer,,No
2025-08-06,BOL001,Hex Bolt M8,240,8,No,,Summer,,No
2025-08-06,ASM001,Spring Assembly,20,1,No,,Summer,,No
2025-08-07,SPR001,Steel Spring,72,4,No,,Summer,,No
2025-08-07,BOL001,Hex Bolt M8,218,6,No,,Summer,,No
2025-08-07,ASM001,Spring Assembly,16,0,No,,Summer,,No
2025-08-08,SPR001,Steel Spring,80,4,No,,Summer,,No
2025-08-08,BOL001,Hex Bolt M8,229,8,No,,Summer,,No
2025-08-08,ASM001,Spring Assembly,25,0,No,,Summer,,No
2025-08-11,SPR001,Steel Spring,102,5,Yes,600.0,Summer,,No
2025-08-11,BOL001,Hex Bolt M8,209,7,Yes,1200.0,Summer,,No
2025-08-11,ASM001,Spring Assembly,19,0,Yes,120.0,Summer,,No
2025-08-12,SPR001,Steel Spring,132,7,No,,Summer,,No
2025-08-12,BOL001,Hex Bolt M8,231,6,No,,Summer,,No
2025-08-12,ASM001,Spring Assembly,15,0,No,,Summer,,No
2025-08-13,SPR001,Steel Spring,77,4,No,,Summer,,No
2025-08-13,BOL001,Hex Bolt M8,218,8,No,,Summer,,No
2025-08-13,ASM001,Spring Assembly,22,0,No,,Summer,,No
2025-08-14,SPR001,Steel Spring,82,4,No,,Summer,,No
2025-08-14,BOL001,Hex Bolt M8,291,10,No,,Summer,,No
2025-08-14,ASM001,Spring Assembly,22,0,No,,Summer,,No
2025-08-15,SPR001,Steel Spring,94,4,No,,Summer,,No
2025-08-15,BOL001,Hex Bolt M8,205,7,No,,Summer,,No
2025-08-15,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-08-18,SPR001,Steel Spring,72,2,Yes,600.0,Summer,,No
2025-08-18,BOL001,Hex Bolt M8,228,8,Yes,1200.0,Summer,,No
2025-08-18,ASM001,Spring Assembly,23,2,Yes,120.0,Summer,,No
2025-08-19,SPR001,Steel Spring,80,3,No,,Summer,,No
2025-08-19,BOL001,Hex Bolt M8,189,6,No,,Summer,,No
2025-08-19,ASM001,Spring Assembly,20,2,No,,Summer,,No
2025-08-20,SPR001,Steel Spring,78,5,No,,Summer,,No
2025-08-20,BOL001,Hex Bolt M8,180,6,No,,Summer,,No
2025-08-20,ASM001,Spring Assembly,16,2,No,,Summer,,No
2025-08-21,SPR001,Steel Spring,129,7,No,,Summer,,No
2025-08-21,BOL001,Hex Bolt M8,191,5,No,,Summer,,No
2025-08-21,ASM001,Spring Assembly,20,0,No,,Summer,,No
2025-08-22,SPR001,Steel Spring,99,4,No,,Summer,,No
2025-08-22,BOL001,Hex Bolt M8,156,5,No,,Summer,,No
2025-08-22,ASM001,Spring Assembly,18,1,No,,Summer,,No
2025-08-25,SPR001,Steel Spring,112,6,Yes,600.0,Summer,,No
2025-08-25,BOL001,Hex Bolt M8,211,6,Yes,1200.0,Summer,,No
2025-08-25,ASM001,Spring Assembly,25,2,Yes,120.0,Summer,,No
2025-08-26,SPR001,Steel Spring,92,5,No,,Summer,,No
2025-08-26,BOL001,Hex Bolt M8,216,6,No,,Summer,,No
2025-08-26,ASM001,Spring Assembly,22,0,No,,Summer,,No
2025-08-27,SPR001,Steel Spring,97,4,No,,Summer,,No
2025-08-27,BOL001,Hex Bolt M8,269,9,No,,Summer,,No
2025-08-27,ASM001,Spring Assembly,20,1,No,,Summer,,No
2025-08-28,SPR001,Steel Spring,87,3,No,,Summer,,No
2025-08-28,BOL001,Hex Bolt M8,210,6,No,,Summer,,No
2025-08-28,ASM001,Spring Assembly,18,1,No,,Summer,,No
2025-08-29,SPR001,Steel Spring,97,4,No,,Summer,,No
2025-08-29,BOL001,Hex Bolt M8,226,7,No,,Summer,,No
2025-08-29,ASM001,Spring Assembly,24,0,No,,Summer,,No
2025-09-01,SPR001,Steel Spring,102,5,Yes,600.0,Autumn,,No
2025-09-01,BOL001,Hex Bolt M8,178,6,Yes,1200.0,Autumn,,No
2025-09-01,ASM001,Spring Assembly,18,0,Yes,120.0,Autumn,,No
2025-09-02,SPR001,Steel Spring,96,3,No,,Autumn,,No
2025-09-02,BOL001,Hex Bolt M8,189,6,No,,Autumn,,No
2025-09-02,ASM001,Spring Assembly,17,0,No,,Autumn,,No
2025-09-03,SPR001,Steel Spring,69,3,No,,Autumn,,No
2025-09-03,BOL001,Hex Bolt M8,223,8,No,,Autumn,,No
2025-09-03,ASM001,Spring Assembly,16,1,No,,Autumn,,No
2025-09-04,SPR001,Steel Spring,90,3,No,,Autumn,,No
2025-09-04,BOL001,Hex Bolt M8,212,8,No,,Autumn,,No
2025-09-04,ASM001,Spring Assembly,21,2,No,,Autumn,,No
2025-09-05,SPR001,Steel Spring,87,4,No,,Autumn,,No
2025-09-05,BOL001,Hex Bolt M8,141,4,No,,Autumn,,No
2025-09-05,ASM001,Spring Assembly,19,2,No,,Autumn,,No
2025-09-08,SPR001,Steel Spring,106,4,Yes,600.0,Autumn,,No
2025-09-08,BOL001,Hex Bolt M8,155,5,Yes,1200.0,Autumn,,No
2025-09-08,ASM001,Spring Assembly,22,0,Yes,120.0,Autumn,,No
2025-09-09,SPR001,Steel Spring,98,5,No,,Autumn,,No
2025-09-09,BOL001,Hex Bolt M8,229,7,No,,Autumn,,No
2025-09-09,ASM001,Spring Assembly,26,0,No,,Autumn,,No
2025-09-10,SPR001,Steel Spring,90,5,No,,Autumn,,No
2025-09-10,BOL001,Hex Bolt M8,207,7,No,,Autumn,,No
2025-09-10,ASM001,Spring Assembly,19,1,No,,Autumn,,No
2025-09-11,SPR001,Steel Spring,84,3,No,,Autumn,,No
2025-09-11,BOL001,Hex Bolt M8,132,5,No,,Autumn,,No
2025-09-11,ASM001,Spring Assembly,15,1,No,,Autumn,,No
2025-09-12,SPR001,Steel Spring,114,6,No,,Autumn,,No
2025-09-12,BOL001,Hex Bolt M8,150,4,No,,Autumn,,No
2025-09-12,ASM001,Spring Assembly,24,0,No,,Autumn,,No
2025-09-15,SPR001,Steel Spring,97,3,Yes,600.0,Autumn,,No
2025-09-15,BOL001,Hex Bolt M8,208,7,Yes,1200.0,Autumn,,No
2025-09-15,ASM001,Spring Assembly,18,1,Yes,120.0,Autumn,,No
2025-09-16,SPR001,Steel Spring,115,4,No,,Autumn,,No
2025-09-16,BOL001,Hex Bolt M8,207,6,No,,Autumn,,No
2025-09-16,ASM001,Spring Assembly,19,2,No,,Autumn,,No
2025-09-17,SPR001,Steel Spring,114,6,No,,Autumn,,No
2025-09-17,BOL001,Hex Bolt M8,231,6,No,,Autumn,,No
2025-09-17,ASM001,Spring Assembly,15,2,No,,Autumn,,No
2025-09-18,SPR001,Steel Spring,84,5,No,,Autumn,,No
2025-09-18,BOL001,Hex Bolt M8,188,6,No,,Autumn,,No
2025-09-18,ASM001,Spring Assembly,20,1,No,,Autumn,,No
2025-09-19,SPR001,Steel Spring,127,7,No,,Autumn,,No
2025-09-19,BOL001,Hex Bolt M8,230,6,No,,Autumn,,No
2025-09-19,ASM001,Spring Assembly,19,1,No,,Autumn,,No
2025-09-22,SPR001,Steel Spring,77,5,Yes,600.0,Autumn,,No
2025-09-22,BOL001,Hex Bolt M8,233,6,Yes,1200.0,Autumn,,No
2025-09-22,ASM001,Spring Assembly,18,2,Yes,120.0,Autumn,,No
2025-09-23,SPR001,Steel Spring,80,4,No,,Autumn,,No
2025-09-23,BOL001,Hex Bolt M8,179,7,No,,Autumn,,No
2025-09-23,ASM001,Spring Assembly,21,0,No,,Autumn,,No
2025-09-24,SPR001,Steel Spring,101,4,No,,Autumn,,No
2025-09-24,BOL001,Hex Bolt M8,188,7,No,,Autumn,,No
2025-09-24,ASM001,Spring Assembly,22,0,No,,Autumn,,No
2025-09-25,SPR001,Steel Spring,93,3,No,,Autumn,,No
2025-09-25,BOL001,Hex Bolt M8,142,4,No,,Autumn,,No
2025-09-25,ASM001,Spring Assembly,17,2,No,,Autumn,,No
2025-09-26,SPR001,Steel Spring,110,6,No,,Autumn,,No
2025-09-26,BOL001,Hex Bolt M8,236,7,No,,Autumn,,No
2025-09-26,ASM001,Spring Assembly,21,1,No,,Autumn,,No
2025-09-29,SPR001,Steel Spring,129,6,Yes,600.0,Autumn,,No
2025-09-29,BOL001,Hex Bolt M8,196,7,Yes,1200.0,Autumn,,No
2025-09-29,ASM001,Spring Assembly,21,2,Yes,120.0,Autumn,,No
2025-09-30,SPR001,Steel Spring,103,5,No,,Autumn,,No
2025-09-30,BOL001,Hex Bolt M8,158,4,No,,Autumn,,No
2025-09-30,ASM001,Spring Assembly,17,0,No,,Autumn,,No
2025-10-01,SPR001,Steel Spring,96,3,No,,Autumn,,No
2025-10-01,BOL001,Hex Bolt M8,162,5,No,,Autumn,,No
2025-10-01,ASM001,Spring Assembly,15,1,No,,Autumn,,No
2025-10-02,SPR001,Steel Spring,109,6,No,,Autumn,,No
2025-10-02,BOL001,Hex Bolt M8,160,4,No,,Autumn,,No
2025-10-02,ASM001,Spring Assembly,22,1,No,,Autumn,,No
2025-10-03,SPR001,Steel Spring,95,5,No,,Autumn,,No
2025-10-03,BOL001,Hex Bolt M8,285,10,No,,Autumn,,No
2025-10-03,ASM001,Spring Assembly,17,2,No,,Autumn,,No
2025-10-06,SPR001,Steel Spring,94,5,Yes,600.0,Autumn,,No
2025-10-06,BOL001,Hex Bolt M8,273,9,Yes,1200.0,Autumn,,No
2025-10-06,ASM001,Spring Assembly,16,1,Yes,120.0,Autumn,,No
2025-10-07,SPR001,Steel Spring,105,5,No,,Autumn,,No
2025-10-07,BOL001,Hex Bolt M8,189,6,No,,Autumn,,No
2025-10-07,ASM001,Spring Assembly,18,1,No,,Autumn,,No
2025-10-08,SPR001,Steel Spring,93,3,No,,Autumn,,No
2025-10-08,BOL001,Hex Bolt M8,141,5,No,,Autumn,,No
2025-10-08,ASM001,Spring Assembly,22,1,No,,Autumn,,No
2025-10-09,SPR001,Steel Spring,102,4,No,,Autumn,,No
2025-10-09,BOL001,Hex Bolt M8,222,7,No,,Autumn,,No
2025-10-09,ASM001,Spring Assembly,21,1,No,,Autumn,,No
2025-10-10,SPR001,Steel Spring,106,4,No,,Autumn,,No
2025-10-10,BOL001,Hex Bolt M8,197,6,No,,Autumn,,No
2025-10-10,ASM001,Spring Assembly,23,1,No,,Autumn,,No
2025-10-13,SPR001,Steel Spring,121,5,Yes,600.0,Autumn,,No
2025-10-13,BOL001,Hex Bolt M8,129,3,Yes,1200.0,Autumn,,No
2025-10-13,ASM001,Spring Assembly,26,0,Yes,120.0,Autumn,,No
2025-10-14,SPR001,Steel Spring,103,6,No,,Autumn,,No
2025-10-14,BOL001,Hex Bolt M8,196,6,No,,Autumn,,No
2025-10-14,ASM001,Spring Assembly,21,0,No,,Autumn,,No
2025-10-15,SPR001,Steel Spring,107,5,No,,Autumn,,No
2025-10-15,BOL001,Hex Bolt M8,262,9,No,,Autumn,,No
2025-10-15,ASM001,Spring Assembly,21,1,No,,Autumn,,No
2025-10-16,SPR001,Steel Spring,102,5,No,,Autumn,,No
2025-10-16,BOL001,Hex Bolt M8,224,6,No,,Autumn,,No
2025-10-16,ASM001,Spring Assembly,20,2,No,,Autumn,,No
2025-10-17,SPR001,Steel Spring,112,5,No,,Autumn,,No
2025-10-17,BOL001,Hex Bolt M8,205,8,No,,Autumn,,No
2025-10-17,ASM001,Spring Assembly,20,2,No,,Autumn,,No
2025-10-20,SPR001,Steel Spring,119,6,Yes,600.0,Autumn,,No
2025-10-20,BOL001,Hex Bolt M8,223,6,Yes,1200.0,Autumn,,No
2025-10-20,ASM001,Spring Assembly,17,2,Yes,120.0,Autumn,,No
2025-10-21,SPR001,Steel Spring,80,3,No,,Autumn,,No
2025-10-21,BOL001,Hex Bolt M8,193,6,No,,Autumn,,No
2025-10-21,ASM001,Spring Assembly,16,0,No,,Autumn,,No
2025-10-22,SPR001,Steel Spring,88,4,No,,Autumn,,No
2025-10-22,BOL001,Hex Bolt M8,148,6,No,,Autumn,,No
2025-10-22,ASM001,Spring Assembly,21,1,No,,Autumn,,No
2025-10-23,SPR001,Steel Spring,89,3,No,,Autumn,,No
2025-10-23,BOL001,Hex Bolt M8,210,6,No,,Autumn,,No
2025-10-23,ASM001,Spring Assembly,18,0,No,,Autumn,,No
2025-10-24,SPR001,Steel Spring,98,4,No,,Autumn,,No
2025-10-24,BOL001,Hex Bolt M8,223,7,No,,Autumn,,No
2025-10-24,ASM001,Spring Assembly,21,0,No,,Autumn,,No
2025-10-27,SPR001,Steel Spring,109,6,Yes,600.0,Autumn,,No
2025-10-27,BOL001,Hex Bolt M8,183,6,Yes,1200.0,Autumn,,No
2025-10-27,ASM001,Spring Assembly,19,2,Yes,120.0,Autumn,,No
2025-10-28,SPR001,Steel Spring,86,3,No,,Autumn,,No
2025-10-28,BOL001,Hex Bolt M8,148,4,No,,Autumn,,No
2025-10-28,ASM001,Spring Assembly,14,1,No,,Autumn,,No
2025-10-29,SPR001,Steel Spring,91,3,No,,Autumn,,No
2025-10-29,BOL001,Hex Bolt M8,184,6,No,,Autumn,,No
2025-10-29,ASM001,Spring Assembly,23,1,No,,Autumn,,No
2025-10-30,SPR001,Steel Spring,128,5,No,,Autumn,,No
2025-10-30,BOL001,Hex Bolt M8,185,7,No,,Autumn,,No
2025-10-30,ASM001,Spring Assembly,20,2,No,,Autumn,,No
2025-10-31,SPR001,Steel Spring,109,6,No,,Autumn,,No
2025-10-31,BOL001,Hex Bolt M8,198,7,No,,Autumn,,No
2025-10-31,ASM001,Spring Assembly,18,2,No,,Autumn,,No
2025-11-03,SPR001,Steel Spring,82,5,Yes,600.0,Autumn,,No
2025-11-03,BOL001,Hex Bolt M8,198,6,Yes,1200.0,Autumn,,No
2025-11-03,ASM001,Spring Assembly,24,0,Yes,120.0,Autumn,,No
2025-11-04,SPR001,Steel Spring,92,3,No,,Autumn,,No
2025-11-04,BOL001,Hex Bolt M8,214,7,No,,Autumn,,No
2025-11-04,ASM001,Spring Assembly,19,2,No,,Autumn,,No
2025-11-05,SPR001,Steel Spring,84,3,No,,Autumn,,No
2025-11-05,BOL001,Hex Bolt M8,157,6,No,,Autumn,,No
2025-11-05,ASM001,Spring Assembly,23,2,No,,Autumn,,No
2025-11-06,SPR001,Steel Spring,91,5,No,,Autumn,,No
2025-11-06,BOL001,Hex Bolt M8,226,7,No,,Autumn,,No
2025-11-06,ASM001,Spring Assembly,20,1,No,,Autumn,,No
2025-11-07,SPR001,Steel Spring,128,7,No,,Autumn,,No
2025-11-07,BOL001,Hex Bolt M8,214,8,No,,Autumn,,No
2025-11-07,ASM001,Spring Assembly,21,2,No,,Autumn,,No
2025-11-10,SPR001,Steel Spring,98,4,Yes,600.0,Autumn,,No
2025-11-10,BOL001,Hex Bolt M8,216,8,Yes,1200.0,Autumn,,No
2025-11-10,ASM001,Spring Assembly,20,1,Yes,120.0,Autumn,,No
2025-11-11,SPR001,Steel Spring,68,2,No,,Autumn,,No
2025-11-11,BOL001,Hex Bolt M8,241,8,No,,Autumn,,No
2025-11-11,ASM001,Spring Assembly,23,1,No,,Autumn,,No
2025-11-12,SPR001,Steel Spring,85,5,No,,Autumn,,No
2025-11-12,BOL001,Hex Bolt M8,224,7,No,,Autumn,,No
2025-11-12,ASM001,Spring Assembly,17,0,No,,Autumn,,No
2025-11-13,SPR001,Steel Spring,97,5,No,,Autumn,,No
2025-11-13,BOL001,Hex Bolt M8,197,5,No,,Autumn,,No
2025-11-13,ASM001,Spring Assembly,22,2,No,,Autumn,,No
2025-11-14,SPR001,Steel Spring,121,5,No,,Autumn,,No
2025-11-14,BOL001,Hex Bolt M8,189,6,No,,Autumn,,No
2025-11-14,ASM001,Spring Assembly,21,0,No,,Autumn,,No
2025-11-17,SPR001,Steel Spring,120,4,Yes,600.0,Autumn,,No
2025-11-17,BOL001,Hex Bolt M8,181,6,Yes,1200.0,Autumn,,No
2025-11-17,ASM001,Spring Assembly,15,2,Yes,120.0,Autumn,,No
2025-11-18,SPR001,Steel Spring,115,6,No,,Autumn,,No
2025-11-18,BOL001,Hex Bolt M8,136,6,No,,Autumn,,No
2025-11-18,ASM001,Spring Assembly,13,2,No,,Autumn,,No
2025-11-19,SPR001,Steel Spring,91,3,No,,Autumn,,No
2025-11-19,BOL001,Hex Bolt M8,190,7,No,,Autumn,,No
2025-11-19,ASM001,Spring Assembly,21,1,No,,Autumn,,No
2025-11-20,SPR001,Steel Spring,101,6,No,,Autumn,,No
2025-11-20,BOL001,Hex Bolt M8,160,4,No,,Autumn,,No
2025-11-20,ASM001,Spring Assembly,22,1,No,,Autumn,,No
2025-11-21,SPR001,Steel Spring,98,5,No,,Autumn,,No
2025-11-21,BOL001,Hex Bolt M8,238,8,No,,Autumn,,No
2025-11-21,ASM001,Spring Assembly,25,0,No,,Autumn,,No
2025-11-24,SPR001,Steel Spring,104,4,Yes,600.0,Autumn,,No
2025-11-24,BOL001,Hex Bolt M8,219,6,Yes,1200.0,Autumn,,No
2025-11-24,ASM001,Spring Assembly,21,0,Yes,120.0,Autumn,,No
2025-11-25,SPR001,Steel Spring,107,4,No,,Autumn,,No
2025-11-25,BOL001,Hex Bolt M8,209,7,No,,Autumn,,No
2025-11-25,ASM001,Spring Assembly,20,0,No,,Autumn,,No
2025-11-26,SPR001,Steel Spring,87,5,No,,Autumn,,No
2025-11-26,BOL001,Hex Bolt M8,175,7,No,,Autumn,,No
2025-11-26,ASM001,Spring Assembly,18,0,No,,Autumn,,No
2025-11-27,SPR001,Steel Spring,88,5,No,,Autumn,,No
2025-11-27,BOL001,Hex Bolt M8,225,6,No,,Autumn,,No
2025-11-27,ASM001,Spring Assembly,23,2,No,,Autumn,,No
